putriaanggraenii21;5;"sukaaaa bagus bahannyaaa, lembut juga ga tipisss 
thank you!??"
aiylaseptiani;5;Bagus, jahitannya rapi.. Agak kebesaran buat bojoku bb 70 uk L
i*****4;5;Baguss bangettt. Tebeell jugaaa, dapett free stickerr jugaa??
t*****i;5;Bagus kainnya tebel gak nrawang , bagus polll pokoknya , cuss lgsung order kawand
uuqp_08ymp;5;"Barang sesuai pesanan
Realpict
Seller sip
Pengiriman baik
Terimakasih"
f*****7;5;bagus kemejanya gede juga semoga muat buat cowoku haha di price tag nya 400k an padahal aku belinya 99k doang worth tu buy si
consarsiregar;5;Kemeja nya bagus, dapat harga diskon lagi, pokoknya mantap lah
a*****a;5;Alhamdulillah barang g ada cacat. Maap foto ga sesuai??. Thank you seller dan tim?
utari.oktavia;5;Kemejanya bagus, suami suka, bahannya juga adem jdi overall suka
w*****7;5;kedua kalinya beli di m231, selalu suka dan bagus bahannya, ga bikin gerah. suami pake ini auto cucok??
r*****g;5;Bagus sesuai pesanan, pengriiman cepat, bahan lumayan sesuai hargaa
julianada25;5;Kemejaa baguss. bahannya okee. Semoga pas dengan orangnya, krn untuk hadiah
arsyila19944;5;"paket sampai.dengan selamat.
pengiriman cepat.
barang bagus orig.suksessll buat.kkak nya."
r*****a;5;aku beli buat cowo ku semoga dia suka sama kemejanya soalnya dia ganteng kalau pake kemeja tapi kayanya L kegedean tapi gpp bisa di kecilin??????
bahril222;5;"Tooopppppppppppp...
Barang bagus, pengiriman cepat, admin ramah, seramah calon mertua kepada menantu idamannya. Rekomended banget gaeeesss"
d*****i;5;"Alhamdulillah sudah sampai dengan selamat lengkap semua barangnya 
Bahannya bagus banget si dengan harga segitu
Next order lagi"
herlinaeer12;5;Makasih seller bajunya bangus kainnaya tebal pengirimannya cepat mudah2an amanah untuk selanjutnya kurirnya ramah ,sekali lagi makasih.
lilactitude;5;MANTAPPP sangat bagus sesuai dengan pesanan adik saya suka, semoga seller selalu amanah????????????????????????????????????
vanyyuni19;5;"Terima kay sellerrrrrrrrrrrrrr
Maaf ya baru sempet kasih nilai
Barangnya adem
Semoga mas ku suka
Mantuellllll"
aufaromdlona_26;5;"Bgauss 
Bagusss 
Bagusss vanget 
Recomendedd vanget
Cepat pengirimannya"
a*****8;5;Bajunya bagus..  Alhamdulillah...  Sayang aja ukuran Medium nyah besar ya...
a*****3;5;Bagusss sesuai dengan pesanan?? bahan juga lembut. Udah kedua kalinya order disini
anggiecris81;5;Sebagus ini bajunya , kain tebal n jahitan rapi , recomended dech ??????
m*****1;5;"Bguss
Mantap
Barang ori
Produk topppppppppppppppppppppp"
girasibuea1612;5;"Bajunya udah smpe ..
cepet banget smpenya ..
Bajunya bagusss banget ..
Mf baru kasih nilai .."
y*****2;5;Alhamdulillah barang sudah sampai dan benar2 kualitas bagus
mdfa_57;5;Barang sesuai postingan, pengiriman cepat, sangat puas dengan pelayanannya, tidak ada kecacatan sama sekali, saya sarankan untuk membeli produk ini.
riri.ainii;5;Bagus bahannya. Tapi blm di pake sama doi jadi ga di kasih fto yang udah di pake. Makasih min ga nyesel beli di sini. Rekomended bgt ??
f*****1;5;mantap bosque... recommended pokok nya... next bakal order disini lagi. mksih byk
a*****n;5;Selalu oke. Udah repeat order yang kedua kali  sih ini??
rija_jha17;5;Minta di proses cepet karena buat kado dan akhir nya udah sampe dari kemarin cepeet bgt, bahan juga baguuss cutingan nya juga baguuusss
b*****d;5;Pengemasan nya cepat. Dapet harga diskon. Kemeja nya emang bagus banget bahan nya bukan yg gerah. Terima kasih
d*****a;5;Kualitas bagus, harga lumayan murah apalagi dapat diskon mantap dehh
zanlfattah;5;Mimin responsif, rekomennya pas, harga sesuai Ama barangnya
f*****s;5;Kualitas baju bagus, packing aman dan proses pengiriman cepat ??????
ou84aa3yy5;5;Bahannya bagus, real pict pokonya ga nyesel beli di toko ini mantapn
nurfadhilah3012;5;Bagusssss kemeja nya sesuai dengan expetasi terimakasih banyak seller
f*****s;5;Bahannya bagus adem gituu.. semoga doi suka dan muat dipakenya.. thanks seller!! ??
d*****4;5;Bagus banget bajunya , bahan adem , lembut , datang langsung di cuci .. Dapet Harga discount + cashback
faisalyusi;5;Bahan adem semoga awet ukuran pas untuk saya TB: 168 cm BB: 78 kg. Thanks
kusumawat09;5;Ya ampunn cepet bngt sampe nya siang pesan eh bsk siang dh sampe...bahan tdk mengecewakan kualitas bagus ok...next order lg. Mksh ??
a*****s;5;harga murah tapi kualitas oke banget, pacarku suka banget??
wineka_sari;5;Mantep, harga salenya murah meriah. Bahannya juga lembut dan adem
sofalutfianiputri;5;Ketiga kalinya beli disini, dan ga pernah mengecewakan
abidatum20;5;Pengiriman luamayan lama.. Tapi barangnya bagus.. Kainnya adem
a*****6;5;Alhamdulillah sudah sampai paketnya terimakasih banyak ????????
meilinachen26;5;Bagus bangett... bahan ademmm.... sesuai sama yg di foto....
b*****7;5;Oke ka barang mendarat dengan selamat, barangnya oke banget. Pengirimannya juga lumayan cepet, pokoknya mantap banget dehh??????
bayupratama180804;5;Sudah 2 kali belanja di toko ini,bahannya bagus, pengiriman ok
retnoutami09;5;bagussddddddddsssssssssssssssssssssssssssssssssssss
muhamadhaerular;5;Mantaap barang sudah sampai pengiriman cepat pokonya ga nyesel si kalo beli kemeja selalu di sini
endrikdoyok2801;5;Kualitas produk baik,,,produk original,,,,,packing lumayan rapih,,,,terima kasih,..........
e*****7;5;Bagusssss bangeeeeettttt, sangat memuaskan.. next mau beli lagi
w.j.bagaskara;5;"Alhamdulillah barang datang dgn slmt
Peking rapi,bagus dan amanah
Terima kasih banyak shopee ????"
p*****t;5;Terimakasih sudah sampai kemeja nya semoga mamas suka?? maaf ga ada foto produkny
youfithrift;5;Barang udah sama yang pesen. Bahan bagus dan seller ramah..
zidan_apitaik;5;Terimakasih paketan kami sudah sampai dan ukuran tidak salah pilih
f*****f;5;bagus ini maahh, buat harga segitu Alhamdulillah ??????????????????
ritharangkuty;5;Pesanan diterima dgn aman. Bahan oke, utk sz M tryta disuamiku masi kgedean, btw biasa dia pke M. Ga apa la bs di permak. Thanks...
debbykesumaangriani;5;Bahannya bagus, halus, tebal ga nerawang. Ukuran passss. Makasihhhhh??????
novianabr;5;Cakepppp kemejanyaaa. Tidak nerawangg. Agak pendek memang bawahnya tapi passs.
i*****g;5;Bahan bagus, nyaman dipakai, size juga sesuai, pas, saran sebaiknya tidak dicuci pake mesin
m*****e;5;bajunya bagus dan tebel tapi bahan adem, ukuran M cocok untuk tinggi 165 cm berat 60kg
d*****7;5;"Bahan adem
Pesanan sesuai
Harga standrat
Maaf foto ga sesuai ??"
askme313;5;Bahan bagu, jahitan bagus, udah 2x order, customer suka.. Tankyu yaaaccchh..
ardi_atman_panjaitan;5;Puas bagus
lisaindahpra;5;Hem nya bagus... pas di badan suami.. pengiriman cepat....
rezawasilul;5;"Ahamdulillah barang sampai dengan selamat
Packing aman dan sesuai dengan harapan
Terimakasih dan mohon maaf 
Wassalam"
all.in.storee;5;"Bagus
Ngepas dibadan si doi
Pas banget nyari warna itam dan ini harganya terjangkauuuuu
Pengirimannya jg lumayan cepet
Recommend"
a*****7;5;Kualitas sangat baik, saya suka. Harga murah meriah. Apalagi dapat promo gratis ongkir
p*****w;5;Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok Ok ok
1*****a;5;Terimakasih pak kurir yang selalu nganterin paket terimakasi juga kak barangnya bagus sesuai dengan Gambar nga nyesel belanja disinil
amirahmiii;5;Ternyata bahannya sebagus ini, dapet pas harga diskon keren makasih yaa pengirimannya cepet juga
rosivera95;5;Bagus banget sesuai sama harga barang bagus kualitas ok banget makasih banyak
2*****9;5;"Bajunya bahanya aga panas .....kaku gt tapi ya ok lah....kmren dapet promo jg .....
Tetep suka kok suami ku hehehe
Makasih ya"
nizar171199;5;barang diterima dengan baik, pengiriman cepat dan kualitas tidak diragukan lagi
matus2020;5;"Kain nya tebel kaku
Dan kalau dicuci langsung lecek
Bagian kera sama tangan juga gak bagus, gak kayak kemeja2 pada umumnya, ini kecil bgt kera dan lengan kancingnya
Kecewa sih tp yauda gpp"
l*****v;5;"Pengiriman cepat 
Aman juga 
Harga terjangkau
Terimakasih seller"
n*****8;5;Kemeja nya baguss, gausah diragukan lagii lahh yaaa produk m231 mah mantull semua. Maaf gada foto produknya karna udah dikasih ke pacar haha.
f*****a;5;Barangnya asli bagus banget, ini diminta beliin orang alhamdulillah orangnya suka
kanita220418;5;Pesanan sudah sampai, baru x ini beli disini tp langsung jatuh cinta. Dapat promo 12 dong. Bahannya halus dan adem. Makasih seller
lexajauhari;5;Bahannya bagus harga murah semoga cocok sama suamiku pengiriman cepat
nurtantiagustin;5;Bagusss bangettt. Packing rapih, pengiriman cepat!!! Tengkyuu
muhammadanggie83;5;hahaha iya gapapa kok bisa ya mas dijawab pada saat itu juga udah punya pacar yang baik dan benar
n*****5;5;"Bajunya bagus
Bahannya juga adem
Selalu pesan baju disini ga pernah ngecewakan"
ana_nsk1210;5;Bagus banget udah gitu rapi gak usah di ragukan lagi, udah mantapp
bangdani17;5;Mantap barang sesuai pesenan, murah barang bagus, ori, penjual ramah, FAST respon, kurir baik dan manatappppppp bener
i*****6;5;baguss, recomendeddd, wrna nyaa jugaa baguss, top pkoknyaa! thx seller!
r*****4;5;"Mkasi kak baju nya sampe dgn selamat...
Permintaan suami minta kemeja hitam, mudah2 an suami suka..."
v*****3;5;Pengiriman cepat, ukuran s aja gede banget wkwk harusnya pesen yg XS ini soalnya S masih kegedean??tapi gapapa sih bagus banget ????
enilarastuti77;5;Customer ak suka dan bagus rekomendasi bgt kok ini kemejanya
maringgih_kuntoro;5;"Toko sangat amanah...
Bahan bagus dan kualitas premium
Pengiriman agak lama karena ada even 12.12 tapi gak papa dan kurirnya allhamdullilah baik...
Ukuran sesuai pesanan, tapi ukuran XXL kegedean ternyata ??



Terimakasihhhh...."
herdiansyahtaher;5;kualitas produk sangat baik, pengiriman juga cepat, terima ksih
cheetahfitri;5;Over all semuanya keren.. gak nyesel deh.. bahannya bagus.
mubaraqmordan;5;"BAGUS BANGET AAAAAA
dapat potongan harga jugaa????
suka suka????
bakal langganan sih"
intansariii01;5;Bahan bagus pengiriman cepat nyaman pas di badan, bakal langganan
s*****2;5;Barang sesuai dengan pemesanan. Packing nya oke, kondisi barangnya baik. Aku suka. Okeeeeeee bgt lah
i*****2;5;Barang sesuai dengan ekspektasi walaupun pengiriman agak lama
tamam.arrosyid;5;Bahannya sangat bagus, memuaskan. Recomended banget pokonya.
m*****_;5;bahannya bagus, kualitasnya juga oke, tapi sayang ngepas banget dan respon penjualnya agak lama
yenniastari2712;5;Bagus pas bngt di badannnn bahanya jg baguss kok selamat sampai tujuan dann senpurnaahh
m*****p;5;"Bajunya sudah sampai... orderan ke 2 ku,
Bagus banget,, realpict dan sesuai deskripsi
Thanks seller,,,
......."
a*****r;5;Barang baru datang, lumayan bagus tapi agak kebesaran sedikit, tapi gapapa daripada kekecilan gak bisa dipake
yonalisaa;5;Bajunya bagus, jahitan jgn ditanya pasti bagus. Tp kainnya gk jatuh gitu
a*****6;5;
y*****4;5;"Alhamdulillah barang sudah sampai dengan selamat dan terima kasih buat penjual ya dan bang kurirnya ??
Ini udah langganan beli baju kemeja hitam bagus Bgt ?? ini udah beli yg ke 3 X yaa terimakasih kak ?? semoga awet baju yaa walaupun harga yaa sedikit mahal tapi kualitas no 1 Top markotop sesuai ??"
t*****l;5;Barang bagus, pengiriman cepat harga murah , best seller????
desvirrabela;5;Bagus bgt syukaa bahan adem untung press body , thx sellerrr
maretamjh;5;Bagus barang sesuai dgn gambar, ukurannya juga sesuai dgn deskripsi
silviaa.06;5;"bagus suka, Alhamdulillah kebagian harga 99rb,
cepet banget sampe nyaaaaa"
a*****e;5;mantap bahanya adem pengiriman cepat rekomended harga terjangkau
happylovy;5;Maaf foto tidak semua diskripsi gambar . Barang bagus sudah di terima
putribl2405;5;Bahan bagus banget bagus pokoknya rekomen banget makasih seller
a*****1;5;Bajunya keren bgt, bahannya adem, pengiriman danpacking cepat..thx seller
farid_hendar;5;mantap, halus bahannya, adem, jahitannya rapi, pas di BB 75
asmahabibah;5;Karena yang dikirimin kemeja ini suka bgt sama barangnya jadi aku kasih bintang 5. Walau lucunya dia malah bingung gmn cara gulung lengan kemeja XD ahh kawaii
e*****i;5;Kualitas produk mantap, poroduk asli, harga produk baik dan pengiriman cepat
kokom.komalasari12;5;Kemejanya oke pokoknya gk nyesel deh belinya kecepatan pengirimannya jg oke bngt 1 hari udh nyampe rumah aja,makasih ya!
linda_herawati26;5;Bahan super adem dan nyaman dipakai, aslinya suka banget gak kecewa sama sekali, respon penjual baik, pengiriman juga cepat.. next order di online shop m231
moch1217;5;"bahan bagus adem dipake dan ukuran pas banget
sayangnya pengirimannya lama,checkout hari saptu pagi,dikirimnya senin datangnya hari kamis??????"
s*****i;5;Thank u seller semoga semakin amanah dan laris aamiin yaa robbal'alaamiin
n*****m;5;Terima kasih barang sangat real pict bahan juga adem . Thanks yah .
yonggaaa;5;Bahannya okelah buat harga segitu respon juga cepat rekomendasi deh
setio1111;5;Bagus bangett gede sii cocok buat aa aku yang tinggi uk xl reconend
nazdiarifin;5;Kualitas produk sangat baik, harga produk sangat baik, pengiriman sangat cepat
lessahudriyah;5;"Sebagus ini kan kemejanya 
Tankyouu ????"
s*****n;5;Bahan bagus lembut dan tidak panas juga pengiriman cepat mantap Pokoknya
m*****0;5;Mantap kali lah produk kalian nih dari atas sampai bawah jaitannya rapiiiiiii skaliiiii
b*****t;5;kedua kalinya beli disni bahannya bagus banget gk nyesel deh..
a*****2;5;Alhamdulillah paketnya udah sampai tapi saya g punya fotonya karna itu untuk kk ipar saya tp katanya semua sesuai trima ksih yaa
kingcobracilik;5;"Sesuai deskripsi dan gambar..??????
Adem dipakenya..pengiriman cepet
Recomended shop
Thanks seller"
a*****n;5;Pengirman oke, kualitas oke, cuma XXLnya gede banget di lengan. Tp oke lah. Thanks seller!
y*****m;5;"Alhamdulillah nyampe dengan selamat...
Sesuai ekspektasi dan barang beneran real pict... Packing rapi dan tokonya amanah... Mksih seller"
enphivie;5;Maaf baru dibuka ..alhamdulilah kemeja ya bagus original harga lumayan murah ..trimksih
erlyyahsaputri;5;Langsung dipake bajunya bagus, dapet harga sale juga terimakasih seller terimakasih shopee
annashr09;5;Awalnya takut kebesaran, tapi aku coba bener² pas,  liat comment katanya kebesaran, tpi aku lihat size chartnya pas sama aku, gas beli, datengnya juga bener, sesuai sama size chartnya, buat kalian yg bingung, aku kasih patokan, bajunya pas di aku ga over bb85 tb177 ukuran kemeja XXL, ga nyetak perut
rina_hsb;5;Kainnya tebal, dingin, jahitannya rapi, mantap.. semoga tokonya makin maju??
tommat99;5;baramng sudah sampaii, kualitas bagusss...nyaman dipakaii, pengiriman cepat.
bintanglazuardyarman;5;Oke bagus sesuai ekspetasi… lembut dan oke banget.. pengiriman cepat barang sesuai aman ga ada yg cacat.. puas oke
izaqmuslim;5;pengiriman cepat,,realpic,ternya ukuran xs yg paling kecil masih bisa muat ,apa ini ukuran size luar ya.!!
karinaaslsa;5;bagusss bangett, trs pricetag nya masih harga 400an??????????
w*****h;5;"Mantabb bagus bahannya.. pengiriman cepat
Terima kasih seller dan kurirr??"
mirarosinta;5;"Barang sudah sampai, pengiriman lumayan cepat
Barang real pict, bagus banget
Semoga bermanfaat"
aditya140688;5;Pengiriman cepat...barang sesuai gambar...semoga awet bahanya...terima kasih banyak...
m*****7;5;barang bagus, kualitas bagus, barang cepat sampai juga, topp
n*****1;5;"Bahannya super OK, lembut 
Harga murah tapi kualitas nya MANTAP 
Gak nyesal, Terima Kasih M231"
atd.parfume;5;Bagus sekaleeeeeeee makasih bnayak , barang nya bagus dan ori dr produck indonesia , mksih bnyak ya atas kiriman nyaa,
ahmadfaridzakaria;5;"Maaf foto dan video ga sesuai udah diambil customer aku
Selalu langganan 
Selalu amanah
Selalu memuaskan
Thanks seller
????????????????"
o*****a;5;Maap yaa poto ngga sesuai sama barangnya soalnya bajunya udah dipake, bagus banget sih bajunya, terimakasiiiihhh
nfshopid;5;Bahan oke, jaitannya masih banyak benang yang panjang2 jorok banget penjaitnya. QC nya perhatikan lagi yaaaa
riya1604;5;"Yeay akhirnya nyampe juga paketanku
Asli bahannya alus banget suka banget"
r*****i;5;bagus bgttttt ga nyesel beli disiniiiiii mantap ??????????????????
ariridwan6;5;mantap keren abis pokonya mantep banget dah??????????????????????????
_ecq4fwjrq;5;Selamat datang di papan klip Gboard, teks apa pun yang Anda salin akan disimpan di sini.
e*****6;5;Pengemasan nya cepet bgt, kemeja nya jg baguss bahannya lumayan tebel moga pas yaa di badan doi. Tengkyuuu????
i*****u;5;Produk original harga produk promo murah puas pokoknya belanja online disini
s*****n;5;bagus si, tapi ku kira UK L itu kecil ee gede kayak xl, tapi yaudalah gapapa
r*****_;5;Bahan nya adem , keren lah Pokoknya , sesuai pesanan , makasih seller ??
barkahherbal;5;Yah sesuai harga lah kwwkwkwkwkwkwkwkwkwkwkwwkwk  okokok
syaqii_la14;5;"Bahan bagus,pengiriman cepat,warna sesuai,respon baik,trimakasih 
Semoga baju nya awet"
enynurlita;5;Bahannya bagus untuk harga segini sihh, cuma agak kebesaran salah ambil ukuran huhu. bajunya udah diambil sama orgnya gooddehh :)
;5;Bagus, bahannya kayak kemeja pada umumnya dan lumayan tebel, thanks seller, semoga berkah ya
ratiherma;5;"Pengiriman cepat.
Pengemasan cepat.
Barang bagus, oke.
Terimakasihhhh yaaaaaa...."
f*****1;5;Bagus,real pict pengirimannya juga cepet bangetttttt terima kasih,next order lagiiii
rohmatul2302;5;"*BRAYLEE STEP 1&2*
Step 1 : 23k?? (+100 kertas)
Step 2 : 28k??
Step 1&2 : 48.5??
Fungsi : Membersihkan secara dalam komedo dan membantu mengecilkan pori-pori wajah.

Yuk yang mau PO, *LongSleeve Waffle*
Price : 52k??
Detail :
Lingkar Dada +- 98cm
Panjang Baju +-70cm"
y*****a;5;Mantappppppppppp bagus oklah lumayan dengan harga dan kualitasnya
mayawi;5;Pengiriman cepat, pecking nya rapih, bahan nya bgus, suka banget belanja disini
a*****8;5;Belum dicoba, lagi dicuci dulu. Sepertinya bahannya adem. Semoga suami suka. Thank seller n shopee
b*****d;5;"Kata cowokku bagus
Pas di badannya yg tinggi 175 bb 75
Mau beli lagi jangan mahal2 jualan ya
Kainnya ga tebel ga terlalu tipis agak panas dikit"
sylvinia_ikaa19;5;Alhamdulilah udah sampai, barang nya bagus bhaannya adem gpp meski agak kegedean , terima kasih
andiniiial_;5;"bagus banget sumpahhhh, dipakecowo aku jd kerennnn bahannya juga enak, kualitas premium, 
, makasihhhseller , ???????????????????????????????https://docs.google.com/forms/d/e/1FAIpQLSdExQdX3gD6SvGSBhC4VzXTUkmqoUDuG7FYFoXRc2JP_zxi4A/formResponse"
s*****7;5;bahannya lembut kayanya sih adem kalo di pake semoga suamiku suka sama kemejanya
triwijayantiwi;5;Produk sesuaiii pesanann, bahannya juga ademm dan nyamannn
asepahmadaripin;5;Bagus cuman agak kasar kainnya lumyan lama ngirim nya terima kasih
s*****s;5;Barang sudah sampai dengan selamat sesuai dengan yg di pesan, untuk kain sepertinya bagus. Semoga ga kekecilan soalnya buat kado. Terimakasiii
y*****1;5;Pengirimanya super duper cepat. Kualitasnya juga bagus. Semoga cukup nanti dibadan pacar saya. Makasih seller
pratiwiagita;5;Pengiriman cepat, produk sesuai pesanan, makasiiiiiih yaa
ismailashari03;5;Bagus bgt pengiriman jg cepet mantap jiwa dh poko ya wkwkwkkwkwkwkwkwkwkwkkwkwkwk xixixiixixi
i*****a;5;Sukak terimakasih kak, oversize Yeay bener bener basic fix gemoi
meityps;5;Bagus banget. Terima kasih pengirimannya cepat, barang bagus, adem.
d*****_;5;Kemeja nya bagus, bahan halus, ga panas, recomend lah buat yang lagi nyari kemeja panjang hitam, harga juga worth it,dapet diskon juga, thankyou min :)
assyauqi66;5;Sip mantap pengemasan dan pengiriman cepat cakep dh..
yessytrisetyorini;5;Terimakasih... Barang bagus, bahan tebal adem. Selalu puas pesan disini ??
achanbima12;5;Cepet sekali..barang kmren pesan. Skrng udh dtng..bahan bagus. Harga terjangkau. Makasih seller and shopee...
w*****6;5;Barang bagus, bahan oke dengan harga segini pokonya mantap deh
sadammaulana1995;5;Bagus ukuran pas dan yg terpenting belinya pas diskon, harganya murah
andikacandra001;5;real pict, pengiriman cepet, kainnya bagus, ukuran s pas untuk 51/165. respon penjualan ramah, cepet. recommended bgt pkoknya. thanks
nunungkurniah;5;Bagus. Bahan lumayan adem.  Requestnya adik adik.  Alhamdulillah mereka suka.  Mohon maaf,  bajunya sudah di berikan ke adik adik. Jadi gambarnya lain
denovaaasari;5;Bwagguusss bahannya ademm ????sesuai ekspetasi saya hihi ??terimakasihh semoga berkah selalu ??????
henikoplak99;5;Bahan adem tak panas saat dipakai bagus banget makasih seller
k*****a;5;"Kualitasnya lumayan
Pengiriman fepat
Packsgingnya aman dan rapi"
nuh_ramadhan15;5;Alhamdulillah baik dan benar smoga suka oke deh gan ane mau jual rumah di jual dari customer senilai lebih dari
w02gv_943r;5;Alhamdulillah paket udah nyampe ,kualitas barang ok, pengiriman lumayan cpet ,makasih seller ??
saepulohh90;5;Pengiriman cepat,harga bersahabat, kurrir ramah,produk sesuai dengan harga.
rizkiahayuningraw;5;Kedua kalinya beli disini, beli baju koko baguss bgt, kalau yg ini standart sih tapi overall bagus
sisiliamvn;5;Kualitas produk baik, produk original, bahannya adem juga
hanniifa_;5;"Kualitas produk baik
Harga produk baik
Pengiriman produk baik"
l*****3;5;Udah 2 kali beli disini, bahannya adem, enak, jahitan juga rapi. Makasih yaa
aidan_habib.9;5;Produk sangat baik, harga terjangkau next time order lagij
an_nur121218.;5;"Alhamdulillah reseler q suka 
Tetep pertahankan kak
Toppppppp"
erdinsyah61;5;Mantab lah gan, sesuai pesanan bahannya bagus banget nih, semoga awet
nswulandari_07;5;pertama kalinya pesan disini. untuk kado jadi gak tau ukuran badannya. awalnya kirain bakal kegedean tapi ternyata ukurannya pas alhamdulillah ??. pengirimannya cepat thankyou seller
farulra;5;btul bund bgus bnget xixixxixixixixixixixixixixixixixixixixixixi
i*****n;5;Udah dua kali order gaa pernah kecewa sama barangnya suka banget
stevewilliam16;5;kemejanya keren parah sihhh kualitasnya gk main main mihhh bener bener bagus
khusnah07;5;"Bagussss. Real pict
Cuma pengirimannya agak lama.......
Dfggjjiwjwjdmmggkkkkkkkk......... .       .................
Shhrkallqbrhajmq
Sjkiwmkkkkkkkkk"
ferran17;5;Bagus kainya juga lembut cuma agak kebesaran dikit padahal udh ngambil size M
a*****_;5;Kegedean ternyata, tapi gapapa bsa kpake lama, bahan tdak terawang dan agak kaku
e*****2;5;Tadi nya sempet ragu buat order , tapi aku coba order eh ternyata barang nya memuaskan , bagus bangetttttttttttt :'))))))))
barok_coyy;5;GK pernah ragu beli disini emang bagus bagus barangnya, untuk pakaian mau langganan disini aja harganya juga terjangkau ????
d*****r;5;Bagus bangeet bahannya, cocok buat kado harganya juga yang tertera harga aslinya 
risqimegautami15;5;Bagus dapet diskon pas banget katanya doiiiii. Terima kasih mas kurir
kiki.dauli;5;"Belum dicoba, semoga pas dengan ukuran badan suami.
Terima kasih ya."
v*****0;5;kualitas produk baik, produk original, pengiriman produk baik, harga produk sangat baik
a*****3;5;Alhamdulillah mendarat dgn aman gak ada cacat gak ada yang salah kirim , kualitas juga lumayan gak murahan banget semoga awet 
s*****0;5;Mantap gaboong ini mah lov it bingitssssssssss kakkkkkkkkkkk
f*****w;5;Bahannya bagusss, adem nyaman dipakai. Produk premium! Mantap
n*****d;5;Bahannya enak adem dipake, pingiriman nya jga cepet. Not bad ??
alvineputra;5;Barang bagus, kondisi mantap, dapet potongan harga pas flashsale
ebahs.fironika;5;Barang sudah diterima, terimkasih . Bahan bagus yaa??????
a*****k;5;kain halus, kemeja cocok digunakan untuk acara formal dan non formal.
fitriaini23;5;Bagus bangett???? bahannya adem pengirimannya juga cpet bngett,????
hermawanandriii16;5;Mantap barang sesuai pict, buat tinggi 170 cocok ambil M pas
h*****3;5;Barangnya udah sampe, bajunya bagus. Pengiriman cepat. Udah langganan ditoko ini
alikhoiri006;5;Alhamdulillah barang nya sudah sampai dengan selamat mantap kain nya adem
s*****2;5;Thxxxx sellllerrrr barang baguusssss ademmmmmmmmmmmm ngggak nrawanggg????????????????????????pengiriman cepattt
kartika_nurc21;5;Semogaaaaaa pas di badan doiiiiiiiii... Rekomend buat kadoo juga
khairulmaana;5;Bagus
mtmainhh_;5;baguus
firdaqotrunnada123;5;Bahannya bagus pas ukuranya pas sesuai banget semoga barangnya tetep kualitasnya bagus
iisriah;5;Baju nya oke, ukuran XL tapi pas di badan suami. Makasih seller makasih shopee
leilasarii;5;Baju nya bagus sesuai dengan gambar . Bahannya jga bagus
deliaaaa_18;5;Beli buat doiii bagusss bahan tebel adem gak panass murahh pas diskon
f*****i;5;Kemejanya bagus bahannya gak tipis kemasan aman pengiriman cepat
siti_afiah2908;5;"Wort it lah , sesuai harga
Bagus banget ??????????????????????????????"
yunz16;5;Alhamdulillah sesuai pengiriman cepat bakal jadi langganan puaaaaaaaaaaas.............
numanfaris14;5;Bahan bagus smg awet
reyvanhanani;5;Enggak pernah kecewa sih beli  M231 ini. Ayo support local brand biar makin exist....keren sih dengan harga yang affordable tapi kece buat milenials yg pengen gaya tapi budget pas2an. Cocok bgt dah. Ootd ku M231, kalau kamu apa gaes?
muhammadrazhi;5;Pesan ukuran S dan udh berhasil check out ternyata aslinya barang kosong,, terpaksa harus ganti ukuran ke M,, pas sih sebenernya cuma agak lebar aja cuma masih fine ko.. Next lebih sering update stock ya minn ????? btw pengiriman&pengemasan nya cepet bgt dan admin nya ramah
m*****q;5;"+harga murah
+size chart sesuai
+pengemasan baik
+respon penjual baik

-dipakai terasa panas/gerah
-TB 175 / BB 60 , untuk ukuran M panjang x lebar sudah pas *lebar bahu kurang sekitar 1cm an
-sangat tidak rekomended jasa pengiriman NinjaExpress

saran : banyakin diskon & opsi jasa pengiriman "
r*****0;5;Alhmdllh... Bgus bnget kmeja nya..bebeb suka ukuran ny pun sesuai dgn size yg trtera. Admin sngat rmah, pngemasan & pngirman cpt bnget shpee mall M231 gk usah d rgukan..Siapapun yg mau order gk usah mkir 2x lngsung order sja, d jmin gk akn menyesal trbukti dgn sya??. Mksih M231 official store shopee
s*****h;5;"Alhamdulillah suami pun sukak bgt .. bahan nya adem .. udah ke 3x belanja produk m231 ini ... kemeja nya emang ke badan fitting nya pas bgt .... buat suami jadi terlihat lebih tampan ?????? 
Terima kasih mall m231 atas diskon nya ... terima kasih shopeee juga . and kurir kiriman yang koperatif cpat"
w*****4;5;Paketan telah sampai. Dikarenakan order pas 1.1 jd libur smpe tgl 4 dan tgl 5 langsung sampai dong, cepet banget langsung d proses. Bahan tak diragukan lagi sangat sangat bagus realpict adem lembut, insyaallah bakalan langganan, thankss??
f*****r;5;Bahannya bagus, adem lembut, ga tipis (lihat detailnya di video). Ukuran sesuai. Harganya pas dapet diskon pula! Free masker lagi (sesuai warna kemejanya) ?? Very Good! Thanks M231!
andriyansyahjr.;5;"Sudah 2 Tahun Langganan Di Seler Ini, Dari Folower Nya Ribuan, Sampai Ratusan Ribu, 
Saya Sellau Puas Alhamdulillah,
Semoga Tidak Akan Pernah Mengecewakan,.
Kebetulan Saya Dapet Diskon Alhamdulillah, 
Hanya 90k/Hehehe, Trimakasih, Sering"" Yah,."
